clean_text,label
precious feeling gue benar   rappline pas buka eh benaran  mas namjoon sama koh yoong senang banget aku ,happy
 lebih  purnama menunggu kerja keras insan televisi republik indonesia  lepas  opini disclaimer terjawab  semangat menuju wtp tahun depan insya allah,happy
mission accomplished  penting  ngenalin  mama papa tinggal tanggal mainnya  kaaan   syahadat  aku   baptis wagelaseh bagaimana  edak,happy
terima kasih saling mengingatkan   baik semoga menjadi berkah   semua,happy
alhamdulillah pak panglima  pak kepala kepolisian republik indonesia  selamat ditujuan kian sinergi tentara nasional indonesia  kepolisian republik indonesia  seantero negara kesatuan republik indonesia selamat tugas  sukses selalu,happy
kalau  lihat kebelakang ternyata  tahun terakhir kali benar benar berjuang  titik akhir  sekarang  memulai  sepertinya  malas  memang   membuka pintu  lama terkunci   takut  yaasudahlah jalani  hidup ,fear
pecat aja  mengemis  pemerintah berhenti jadi munafik,anger
subhanalloh  mengetes anak mi   khatam al qur an baca surat pendek  lancar bupati hebat sekarang kamu berbicara sama pak bupati mau hadiah apa apa   tinggal berbicara   pak bupati kasih siswa aku minta hadiah doa   pak bupati,happy
aku tak mudah  mencintai aku tak mudah mengaku ku cinta aku tak mudah mengatakan aku jatuh cintaaaaa senandungku   cinta tirakatku   engkau tiada dusta sumpah ku cinta  ku menutup mataa biarlah  langit kamu pandangi  hari sesak tak  dimiliki aku biarlah  langit  suka kuberikan senja  duka kuberikan nestapa,love
kesabaran mu menghadapi ku  membuat ku bertahan perhatian mu  membuat ku bertahan sayang mu  ku pulang  membuat mu bertahan keyakinan mu menjaga ku lah  membuat ku bertahan terima kasih sayang semoga  lewati semua ldrkronis,love
ternyata anak tersebut meminta  doakan  kelak  jadi dokter  pak bupati mencium tangan anak tersebut   doakan luar biasa,happy
  terjadi  seseorang membalas wa status ku begini bang  diklaim  kekgitu kan cuma foto cuma foto dek balasku  walaupun cuma foto   hakcipta aku  bertanya seandainya karyamu digunakan orang   izin perasaanmu bagaimana,anger
dokter  kamu tega  kasih aku salep buat lebam memar aku tp aku cuma dikasih vitamin obat nyeri aja pdhl tensi aku normal  malah dikasih vitamin salep  aku butuh banget   dikasih,sadness
wozniacki out daria kasatkina  lhoo mainnya gendeng super kencang menampar hebattt goodluck rolandgarros,happy
jijik   cowok joged depan kamera lepas baju cuma pakai boxer apa coba bikin martabat cowok turu drastis,sadness
biji kamu  nolak imam mata duitan kok kamu percaya  nolak  mata duitan mesum   gigit jari pendukungnya  tolol,anger
memberi tehaer  keponakan baju  biji celana sebiji koko sestel sama jaket sebiji  lebih setengah juta pesan kalau kamu  sanggup  finansial pikirkan  punya anaknya,fear
sebenarnya admin twitter berapa ribu orang si no resi ditny berulangkali  alamat paket  struk beda sama   input pas tracking alias paket nyasar,anger
kenangan sma tiap pulang sekolah  pulang meminta uang  teman cewek masing seribu bilangnya buat bensin  malah menyasar  warung nongki beli udud haha,sadness
dulu  kalau mau sms dosen  banget memikirkan kata kata biar sopan takut salah ngomong pas  lulus   kayak teman  sih wkwk bagaimana ketua kelas,happy
aku yaqin pentagon shine bakal jadi lagu seribu umat  wkwk     ikon love scenario  debessss sih hhhh  lagu  anjerrr,happy
jaman dulu fotografer  jarang main photoshop foto  banyak micin nya banyak  suka sekarang  banyak aplikasi photoshop  semua orang  unduh free  hp orang  mulai mual lihat foto  kebanyakan micin,sadness
apa senang banget  refreshing senang banget  mencari udara segar lah kalau  terlaku sumpek  sini  kan mending  usah lebay meminta pulang kesini kan    meminta  selalu  sini kayak dulu loh,anger
i feel kamu seringnya sih bukan   kepake  lebih   sesuai gitu  mencak seharian aku  mulai menyingkirkannya soalnya kalau  keliatan ky   marah sendiri sakit,anger
selamat pak resmi jadi bapak sekadar saran sering sering sih jagoan dikasih dengar lagu ynwa sama tonton pertandingan liverpool biar mengerti sejarah  kesetiaan haha,happy
heran  rkhup ngawur sepertinya  merancang ngawur  deh sampe sampe  mempertimbangkan  melibatkan pihak  elo elo anggota perancang jangan sesuka hati membuat rkuhp  mnguntungkan drimu sendiri heran  betah  makan gaji haram gitu,anger
iya  wangsit sih    diundur  jadi pesimis deh sama  negara terus  php tuh,sadness
kamu sebut bumi pancasila ustaz kamu sebut pantatcina demokrasi thoghut otak,anger
um terima kasih for  menayangkan teleseries jejak suara azan jatuh cinta sama trailer  episode pertama ditambah pemeran dimas my favorite actor,love
banyak  tanya  nawarin  sih  kerja  bank  sih  daftar jadi pns blablablaaahhh jawabannya sederhana  tertarik  jangan dipaksa makasih,anger
negara kesatuan republik indonesia gundulmu orang pendiri bangsa  jelas menentang israel kok kamu membela israel dsar kaum munafik mending baca nih biar  dungu,anger
terlalu miris melihat orang  berkedok apa laginseorg oendidik agama  tak pernah bijak menggunakan tata bahasa menyinggung orang lewat media sosial,sadness
buka bersama pertama  orang tersayang syngx kurang ,happy
kok  tertarik padahal enak lah gajinya besar  tunjangan uang pensiun  kok munafik sih ah bego kamu jadi orang terus mau jadi apa dong,anger
enaknya jadi wanita jadi model jilbab dibayar pakai baju  jilbab bagus    menanyakan beli dmna ujung nya gue jualan wkwkwk dasar otak dagang lumayan lebaran   tunjangan hari raya  krucil dirumah ramadan berkah enak   jadi feminim,happy
bingung level beberapa bulan terakhir muka kering parah pakai  biasa  enggak mempan padahal biasanya kulit muka mentul lembab enak banget trusan ganti produk malah rusak mukanya ganti  jadi lebih baik   kering dilema mau ganti  apa balik   dulu apa ganti  ,fear
belajarlah ontime mister olala cukup  setahun terus an telat rumah dkt ditegur kitudeui jubras jebris punyan panyun batur  x salah langsung sp kurang sabar bagaimana  aku,anger
apa menangkap teroris  pakai pisang ambon kamu kok selalu bela   apa  bahkan usus terurai akibat ledakan  kamu bilang kampanye penguasa sinting,anger
 kerasa minggu depan  lebaran aja bahkan  bolong sama sekali  ngrasa kayak ibadah kurang gt efek libur panjang pekerjaan sebulan diabisin seminggu,sadness
anjir  apkl gojek   nomor telepon nya  kayak badan penyelenggara jaminan sosial  no telepon wajib  sekalian  wajib nama orang tua biar  ijab qobul,anger
ah sayang ternyata kamu memilih pergi padahal  kusiapkan cerita indah   lanjutkan hem kamu  tau aku penulis  handal shijin,sadness
bila caring biar betul  niat ikhlas bukan  harapan orang   mlkkukan pkr  sama trhdap  kesudahannya sangat menyakitkan bila  x diharapkan,sadness
kadang  rindu rindu  awal  berkenalan rindu  kamu selalu  waktu  rindu canda tawa   ciptakan   chat  lord,sadness
kantor pusat nih gimana pakai mendata media sosial kantor vertikal  bawahnya  menyuruh follow akun media sosial kanpus padahal  jam kerja     akses media sosial via jaringan kantor disuruhnya buat akun media sosial fb ig yutub twitter kantor kalau  ,anger
buka facebook homepage penuh sama politik buka ig lihat muka orang  aja buka twitter gue  tertawa baca twit orang hahahahaa,happy
tersenyum   terpaksa  kamu  khianati sahabat atas janji  sumpah setianya  kamu sedang  perlihatkan betapa bangsatnya   dijauhkannya hatimu  memberi rasa sayang padanya,sadness
kalian pernah  sih merasakan bagaimana rasanya deg degan menerima sms pemberitahuan kuota tinggal mb  kalian  asik asiknya tlponan   keluar cari kuota    lanjut ngobrol,fear
pedihnya hatimu   dzolimi jadikan  amplas sakti  membentuk diri  lebih kuat  tegar membentuk diri lebih bijak  berbuat lebih banyak kebajikan,sadness
nah hari  kakak gue memutuskan naikan uang makan gue biar  makan  kentaki fried chicken mulu  bergizi katanya   hari pertama uang makan gue naik gue memilih buka puasa pakai bakso uang makan  kembalian hati happy makan   penting bismillah,happy
hiburan  telepon genggam kalau  lihat recehkantwitter  meminta google assistant buat ngirimin joke macam  hidupku memang kayak uang kembalian,happy
halaaahh  kritik sedikit langsung ciduk  ketemu  kacung mu beraninya memang  media sosial doang giliran diskusi terbuka plangaplongo  utara ngidul kabuuuurrr,anger
kalau memilih pemimpin bukan pertahanan  jadinya gubernur  tahu malas kerja surat pemberitahuan tahunan ,anger
menggapai cita kadang bukan  mudah cita  jadi dokter    uang cita  jadi tentara  gagal tes kesehatan  jadi artis  orang tua  anaknya jadi insinyur mengiri  sih sama orang  dikasih kesempatan terbuka lebar   dimanfaatin,sadness
banyak orang  berjuang  menggapai cita  benar netesin darah keringat    orang    sediakan karpet merah  menyia nyiakan kesempatan kadang gue suka kesal   gue toyor orang  bgitu,anger
humorku sebatas dengar rekaman penipu  tak tau bank standard chartered lalu  dengarnya bank pancar bank pancer bank sejahtera lalu ujung nya  bank rakyat indonesia  pak bukan stanchart bank nya    jakarta  pak  lord   aku ngakak,happy
  pusing  chat abang gojek  mana  lupa   banyak banget  jadi driverku terus  chat sama anak seangkatan  chat nya alay banget lum bubu si  muntah,anger
semakin dekat  orang   sangat diperlukan  sebuah pengertian  besar mengerti kalau  banyak kekurangan  kamu    susah banget sih dilakukan  kehidupan nyata heemmmm,sadness
 pak marjuki mengerti ndak paham ndak   mewaspadai  radikal kalau  radikal  dak usah hawatir kalau tersinggung jangan termasuk radikal ,anger
mekanisme pemilihan direksi  komisarisnya  cara bagaimana  sontoloyo kan uang rakyat dipakai buat gaji bod  boc  model gini,anger
 kaos   bergambar mirip palu arit diamankan  orang tua  maklum kedua orang tua  memang pengabdi setia rezim orde baru     masalah sih,happy
 buat aku  suka analisis sikap perilaku orang  mudah ilfeel bila tak sesuai penilaianku suka lupa kalau diriku    lebih baik sikapnya  orang  aku ilfeel in,sadness
kabar baik  pas lihat shirtmovie  youtube salah satu teman organisasi jaman kuliah    jadi produser film shortmovie berkembang ajan hidupne,happy
palembang be nice please jangan dirusak  kelakuan orang orang  isengnya ampun seanjing anjing gini katanya kota internasional aduh,anger
 politisi bicara jual agama  dipilih  didukung  tandanya  mampu  bernalar  punya daya kreasi udahgituaja,anger
 lebaran identik  baju baru masak rendang opor belanja gila an kalau buat  kurang mampu mengenaskan   lihat sebelahnya belanja satu trolley,sadness
smile and sayang alhamdulillah terima kasihlah     membantu transformasi  menjadi the best of kamu  semangat membara amarahnya,happy
kayak tudey habis dikabarin ibu bakal telat transfernya   satu      satu sisi   banyak keperluan  yaudah  cuma balas gapapa bu santai aja eh masyaallah  malam  tiba tiba rezeki masuk ditransfer dosen,happy
aku kira   berteman lebih jauh bersahabat  ternyata  sepertinya  pihakku   berusaha ah sudahlah pencemburu sepertiku berhak apa,sadness
tiga tahun  lalu pertama kalinya ngenalin cowok  orang tua  modus sih cowok  mau mengajarkan matematika buat sbmptn whutttt tahun,happy
song of today aku memang salah aku memang hina maafkanlah  semua  kamu memang tak pantas tersakiti     kulewati batas melukai     aku tak   mengakhiri lagidanlagi andraandthebackbone,sadness
nah gue ketemu orang  negatif  bawaannya pesimis mulu  punya ide bagus   dijalanin   matahin ddpn   media sosial  seakan   mengerjakan prestasi segala nya,sadness
enggak   dulu pengagum sekarang  respek,anger
self judul bin idris aku tau mas haikal rekan jago banget bikin ambience jadi nada  sigmun  album  gue kaget soalnya lagu nya sama ambience  video musik nya benar persis sama apa  gue bayangkan pas dengar lagunya keren gue suka lagu  wangi calm water rebahan,happy
  apapun walaupun hasilnya tak    harapkan   lega apa  selama  disimpan  hati akhirnya terucap  lepas  apa  selama  selalu menjadi pertanyaan dikepala akhirnya dijawab  jelas,happy
 bulan aku pusing gara gara skripsi lah    pikir proposal   liburan  barusan  balik  liburan   sambat   apa apa kalau  twitter,sadness
biasa  negeri orang taat aturan pulang  indonesia  minggu  kebingungan kalau  jahat bakal  menjahati orang  sini mah benar benar,fear
revisi menumpuk badan mulai mengantuk hajar perut makan pop mie goreng dulu kuy siapkan persediaan pop mie  indekos biar revisi jalan terus,sadness
sepertinya tatanan transparansi masalah anggaran  pemprof daerah khusus ibukota tertutup sejak anis menjabat  gubernur  detik selalu ramai  masalah pembelian barang siluman ahok sangat fair  masalah apapun meskipun   penjara,anger
kemarin cerita sama teman fik  cerita perjuangan mencari data pasien gagal ginjal  skripsinya dibalik drama  tantangan  dihadapinya  mega    sepadan  perjuangan  air matanya,happy
qyara kamu tau ibumu  sosok terpenting  perjalanan hidupku  mengubah ku menjadi aku  lebih banyak berpikir  bertindak  menekan ego  amarahku  seseorang  mengenalkan ku  apa arti kata mencintai  menghargai aku sangat berterimakasih pdnya,love
kelakuan kampungan kalian  mbok  jangan kelewatan lah malu in peak,anger
ketiduran jam berharap bangun jam  sekarang  kebangun mw makan nanggung mw lanjut tidur susah mw pakai jurus ampuh buka laptop biar mengantuk  laptopnya  kantor sekian  terima tunjangan hari raya,sadness
 menemukan  mungkin  bakal nemu sosok     nyambung ngobrol ngalor ngidul  duduk ga pindah tempat  jam  bahkan  terdistraksi handphone miss him a lot,sadness
selama tahun   duniaku oenuh  dirinya    dunianya oun mungkin penuh  diriku dunia  berjalan sangat bahagia bagiku  mungkin monoton  ibumu aku tau kadang  masa aku sangat membosankan baginya   sangat  pergi dariku aku tau    berkata,sadness
esbuah rb bolak balik gojek rb beli es buah rb jadi rb worth it lah asli  dikota  jual ceban   jarang parah wkwk,happy
   kereta lihat keluar jendela kaca cuma kelihatan lihat lampu kota lgunya the truth untold  bikin bawa perasaan maksimal,sadness
egoisnya aku    ku tutup semua mata telinga bahkan hati   mungkin merasa  kebimbangan ku acuhkan perasaannya    mencari   aku sangat egois bukan aku  memikirkan   aku   melakukan segalanya baginya ternyata aku salah,sadness
 kesekian kalinya complain via media sosial selalu dibalas  template  selalu sama   memberikan solusi   sop nya  ,anger
habis makan  bumen makan sosis padahal aliando bilang  kenyang   memesan sosis mau  size xl untungnya kosong  akhirnya  l gilasehhhh kamu,happy
niatnya sih tidur terus buka twitter eh scroll twitter  enggak  habisnya iya kayak sayang aku  kamu   habisnya sayangmu  aku habislah    pernah ,sadness
beda sama gue   tugas sedikit ngeluh males malesan kuliah hujan sedikit  masuk kalau lihat  bawaannya  nangis    tinggal  lingkungan  maaf kumuh  sekolah   senang banget,sadness
jujur   sedang mengalami kejenuhan  zona  sekarang mulai jenuh  keseharian orang  cuma  aja obrolan   aja  semua    aja,sadness
sekolah pangan mana kak hihi menyenangkan kan ikut kelas kayak  kak healing banget sih buat aku jaaah salfook wggwgwgw iya kak bahkan banyak hotel  mencari tau kak buat dresssing salad gilingaaaan naik kasta banget  kemb,happy
wkwk padahal  tahun  berapa kali  bandung   pernah ketemu  akhirnya ketemu wkwk b  lah cil jangan dilebaikan ,happy
memasuki tahun  menunggu seseorang eh    datang   tanggung jawab sama kelakuannya besok kalau keluar pakai rok  mas,anger
